,exon_skipping,alternative_donor_site,alternative_acceptor_site,intron_retention,mutually_exclusive_exon,alternative_first_exon,alternative_last_exon,mutually_exclusive_exon-alternative_first_exon,mutually_exclusive_exon-alternative_last_exon
GO:0000079,0,0,0,0,0,0,0,0,2
GO:0051781,0,0,1,0,0,0,0,0,0
GO:0032467,0,0,1,0,0,0,0,0,0
GO:0032465,1,0,1,0,0,0,0,0,1
GO:0000922,4,3,1,2,0,1,3,1,1
GO:0061731,2,1,0,0,0,0,1,0,0
GO:0016728,3,1,0,0,0,0,2,0,0
GO:0016725,3,1,0,0,0,0,2,0,0
GO:0004748,2,1,0,0,0,0,1,0,0
GO:0005971,4,1,0,0,0,0,1,0,0
GO:0070053,1,0,0,0,0,0,1,0,0
GO:0045921,2,0,0,0,0,0,2,0,0
GO:0042130,1,0,0,0,0,1,1,0,1
GO:0017157,6,4,0,0,0,1,3,0,0
GO:0004917,1,0,0,0,0,0,1,0,0
GO:0042010,1,0,0,0,0,0,0,0,0
GO:0019239,1,0,0,0,0,0,1,0,0
GO:0046966,1,0,1,0,0,0,1,0,0
GO:0002456,8,0,0,0,0,0,0,0,7
GO:0047429,1,1,0,0,0,0,0,0,0
GO:0006563,0,0,0,0,0,1,0,0,0
GO:0061515,0,0,1,0,0,1,0,0,0
GO:0110053,3,0,0,0,0,0,1,0,1
GO:0030833,1,0,0,0,0,0,1,0,0
GO:0030832,1,0,0,0,0,0,1,0,0
GO:0008064,1,0,0,0,0,0,1,0,0
GO:0051117,2,0,0,0,0,0,0,0,1
GO:0034237,1,0,0,0,0,0,1,0,0
GO:0005884,1,0,0,0,0,3,1,1,0
GO:0044853,1,0,0,0,0,0,3,0,1
GO:0001772,0,1,0,0,0,0,0,0,1
GO:0030170,1,0,0,0,0,0,1,0,0
GO:0050309,1,0,0,0,0,0,1,0,0
GO:0004346,1,0,0,0,0,0,1,0,0
GO:0046364,1,0,0,0,0,0,1,0,0
GO:0019319,1,0,0,0,0,0,1,0,0
GO:0006094,1,0,0,0,0,0,1,0,0
GO:0006006,1,0,0,0,0,0,1,0,0
GO:0051898,0,0,0,0,0,1,0,0,1
GO:1990440,1,0,0,2,0,1,2,0,2
GO:0043620,1,0,0,2,0,1,2,0,2
GO:0043618,1,0,0,2,0,1,2,0,2
GO:0043392,3,0,0,0,0,0,0,1,1
GO:0043161,8,0,3,0,0,5,2,0,0
GO:0036003,1,0,0,2,0,1,2,0,2
GO:0032713,3,0,0,0,0,0,0,1,1
GO:0032700,0,0,0,0,0,0,0,1,0
GO:0032689,1,0,0,0,0,0,0,0,0
GO:0032660,0,0,0,0,0,1,0,2,1
GO:0032649,3,0,2,0,0,0,1,1,1
GO:0006984,1,0,0,0,0,1,1,0,0
GO:0060795,1,0,0,0,0,0,1,0,0
GO:0035987,1,0,0,0,0,0,1,0,0
GO:0007492,1,0,0,0,0,0,1,0,0
GO:0001711,1,0,0,0,0,0,1,0,0
GO:0001706,1,0,0,0,0,0,1,0,0
GO:0001704,1,0,0,0,0,0,1,0,0
GO:0001763,3,0,0,0,0,0,0,0,0
GO:0061326,3,0,0,0,0,0,0,0,0
GO:0061333,3,0,0,0,0,0,0,0,0
GO:0061138,3,0,0,0,0,0,0,0,0
GO:0055123,1,1,0,0,0,0,2,0,1
GO:0048754,3,0,0,0,0,0,0,0,0
GO:0048565,1,1,0,0,0,0,2,0,1
GO:0048546,0,1,0,0,0,0,1,0,0
GO:0001824,1,0,0,0,0,0,1,0,0
GO:0090183,0,1,1,0,0,1,0,0,0
GO:0072171,3,0,0,0,0,0,0,0,0
GO:0072164,3,0,0,0,0,0,0,0,0
GO:0072163,3,0,0,0,0,0,0,0,0
GO:0072088,3,0,0,0,0,0,0,0,0
GO:0072080,3,0,0,0,0,0,0,0,0
GO:0072078,3,0,0,0,0,0,0,0,0
GO:0072028,3,0,0,0,0,0,0,0,0
GO:0061217,0,1,1,0,0,1,0,0,0
GO:0060993,3,0,0,0,0,0,0,0,0
GO:0060675,3,0,0,0,0,0,0,0,0
GO:0001823,3,0,0,0,0,0,0,0,0
GO:0001657,3,0,0,0,0,0,0,0,0
GO:0046470,0,0,0,0,0,0,1,0,0
GO:0016833,2,0,0,0,0,0,1,0,1
GO:0004419,1,0,0,0,0,0,1,0,0
GO:0001222,7,1,1,0,0,1,3,2,1
GO:0007498,15,0,0,0,0,1,1,0,1
GO:1905114,1,0,0,0,0,0,1,1,2
GO:0198738,2,0,0,0,0,0,1,1,2
GO:0060070,1,0,0,0,0,0,1,1,2
GO:0016055,1,0,0,0,0,0,1,1,2
GO:0061525,0,1,0,0,0,0,1,0,0
GO:0007442,0,1,0,0,0,0,1,0,0
GO:0002200,1,0,0,0,0,3,0,0,0
GO:0000791,1,0,0,0,0,0,0,0,1
GO:0031970,0,0,0,0,0,1,0,0,0
GO:0005758,0,0,0,0,0,1,0,0,0
GO:2001238,2,0,0,1,0,1,1,0,2
GO:1900542,3,1,0,0,0,1,1,3,3
GO:1900371,1,0,0,0,0,0,0,2,0
GO:0099003,0,0,0,0,0,1,0,0,0
GO:0097479,0,0,0,0,0,0,1,0,0
GO:0051952,0,1,1,0,0,1,0,0,0
GO:0051650,2,0,0,0,0,1,1,1,0
GO:0051648,2,0,0,0,0,1,1,1,0
GO:0051588,0,1,1,0,0,1,0,0,0
GO:0051259,6,0,1,0,0,2,5,1,1
GO:0050433,0,1,1,0,0,1,0,0,0
GO:0048489,0,0,0,0,0,0,1,0,0
GO:0048169,0,0,0,0,0,0,0,1,1
GO:0035493,0,0,0,0,0,1,0,0,0
GO:0033138,3,0,0,0,0,1,1,0,1
GO:0030808,1,0,0,0,0,0,0,2,0
GO:0014059,0,1,1,0,0,1,0,0,0
GO:0006140,3,1,0,0,0,1,1,3,3
GO:0150034,0,0,1,0,0,1,2,2,1
GO:0044306,0,0,0,0,0,1,0,0,1
GO:0043679,0,0,0,0,0,1,0,0,0
GO:1902379,0,1,1,0,0,1,0,0,0
GO:0042056,10,7,1,0,0,9,3,0,2
GO:0090497,0,1,1,0,0,1,0,0,0
GO:0001755,0,1,1,0,0,1,0,0,0
GO:1905332,0,1,1,0,0,1,0,0,0
GO:1905330,0,1,1,0,0,1,0,0,0
GO:1905278,0,1,1,0,0,1,0,0,0
GO:1905276,0,1,1,0,0,1,0,0,0
GO:0090190,0,1,1,0,0,1,0,0,0
GO:0090189,0,1,1,0,0,1,0,0,0
GO:0072107,0,1,1,0,0,1,0,0,0
GO:0072106,0,1,1,0,0,1,0,0,0
GO:0060688,0,1,1,0,0,1,0,0,0
GO:0051954,0,1,1,0,0,1,0,0,0
GO:0051940,0,1,1,0,0,1,0,0,0
GO:0051584,0,1,1,0,0,1,0,0,0
GO:0051580,0,1,1,0,0,1,0,0,0
GO:0051353,0,1,1,0,0,1,1,0,0
GO:0033605,0,1,1,0,0,1,0,0,0
GO:0033603,0,1,1,0,0,1,0,0,0
GO:0032770,0,1,1,0,0,1,1,0,0
GO:0032768,0,1,1,0,0,1,1,0,0
GO:0030374,3,1,1,0,0,0,1,1,0
GO:0004623,0,0,1,0,0,0,0,0,0
GO:0004620,0,0,1,0,0,0,0,0,0
GO:0006641,0,0,0,0,0,1,0,0,0
GO:0090482,0,0,0,0,0,0,0,0,1
GO:0042887,0,0,0,0,0,0,0,0,2
GO:0008517,0,0,0,0,0,0,0,0,1
GO:0015350,0,0,0,0,0,0,0,0,1
GO:0015297,2,0,0,0,0,0,0,0,1
GO:0008518,0,0,0,0,0,0,0,0,1
GO:0006835,0,0,1,0,0,0,1,0,2
GO:0035461,0,0,0,0,0,0,0,0,1
GO:1905039,0,0,0,0,0,0,0,0,1
GO:1903825,0,0,0,0,0,0,0,0,1
GO:0098838,0,0,0,0,0,0,0,0,1
GO:0015884,0,0,1,0,0,0,1,0,1
GO:0051958,0,0,0,0,0,0,0,0,1
GO:0006997,5,2,1,0,0,0,4,1,0
GO:0071763,2,1,0,0,0,0,2,0,0
GO:0006998,2,1,0,0,0,0,2,0,0
GO:0031468,1,0,0,0,0,0,2,0,0
GO:0101024,1,0,0,0,0,0,2,0,0
GO:0007084,1,0,0,0,0,0,2,0,0
GO:0035282,1,1,0,0,0,2,1,0,0
GO:0035255,0,1,0,0,0,0,0,3,1
GO:0035254,3,1,0,0,0,1,1,3,1
GO:0099637,0,0,0,0,0,0,0,1,1
GO:0001919,1,0,0,0,0,0,0,0,0
GO:0005313,0,0,0,0,0,0,0,0,1
GO:0005416,0,0,0,0,0,0,0,0,1
GO:0005283,0,0,0,0,0,0,0,0,1
GO:0015501,0,0,0,0,0,0,0,0,1
GO:0098657,0,0,0,0,0,0,0,0,1
GO:0098739,0,0,0,0,1,0,0,0,1
GO:0071391,0,0,0,0,0,1,0,0,0
GO:0010792,1,1,0,0,0,0,2,0,0
GO:0000729,1,1,0,0,0,0,2,0,0
GO:0003774,1,0,1,0,0,0,0,0,0
GO:0000146,1,0,1,0,0,0,0,0,0
GO:0048644,0,0,0,0,0,0,1,0,0
GO:0060537,7,1,4,0,1,2,3,0,6
GO:0060415,0,0,0,0,0,0,1,0,0
GO:0055010,0,0,0,0,0,0,1,0,0
GO:0055008,0,0,0,0,0,0,1,0,0
GO:0048738,6,1,4,0,1,2,3,0,5
GO:0014706,6,1,4,0,1,2,3,0,5
GO:0003231,0,0,0,0,0,1,2,0,2
GO:0003229,0,0,0,0,0,0,1,0,0
GO:0003208,0,0,0,0,0,1,2,0,0
GO:0003206,0,0,0,0,0,1,2,0,0
GO:0003205,0,0,0,0,0,1,2,0,2
GO:0003007,2,1,0,1,0,3,2,0,3
GO:0060048,3,0,1,0,0,0,0,0,0
GO:0060047,2,0,0,0,0,2,1,0,0
GO:0032780,3,0,1,0,0,0,0,0,1
GO:0003015,2,0,0,0,0,2,1,0,0
GO:0070252,3,0,1,0,0,0,0,0,0
GO:0051592,7,0,1,0,2,0,0,0,0
GO:0033275,3,0,1,0,0,0,0,0,0
GO:0030049,3,0,1,0,0,0,0,0,0
GO:0030048,3,0,1,0,0,0,0,0,0
GO:0070646,1,0,0,0,0,1,1,0,0
GO:0070536,0,0,0,0,0,1,0,0,0
GO:1900227,0,0,0,0,0,1,0,0,0
GO:1900225,2,0,0,0,0,1,2,0,2
GO:0000152,3,0,0,0,0,0,2,0,0
GO:0045669,8,2,0,0,0,2,3,1,2
GO:1902116,3,2,1,0,0,0,0,0,1
GO:1902018,2,2,0,0,0,0,0,0,0
GO:0120033,2,2,0,0,0,0,0,0,0
GO:0071480,4,2,0,0,0,0,0,0,0
GO:0071479,5,2,0,0,0,0,0,0,0
GO:0071354,3,2,1,0,0,0,1,0,0
GO:0070102,3,2,1,0,0,0,1,0,0
GO:0060576,3,2,0,0,0,0,0,0,0
GO:0060575,3,2,0,0,0,0,1,0,0
GO:0060245,2,2,0,0,0,0,0,0,0
GO:0060242,2,2,0,0,0,0,0,0,0
GO:0050847,2,2,0,0,0,0,0,0,0
GO:0033148,2,2,0,0,0,0,0,0,0
GO:0033146,4,2,0,0,0,0,1,0,1
GO:0033145,2,2,0,0,0,0,0,0,0
GO:0033143,4,2,0,0,0,1,1,0,1
GO:0030859,3,2,0,0,0,0,0,0,0
GO:0001738,3,2,0,0,0,0,0,0,0
GO:0043242,0,0,1,0,0,0,0,0,1
GO:2000353,2,0,0,1,0,0,3,0,0
GO:1904037,2,0,0,1,0,0,3,0,0
GO:0097035,1,0,0,0,0,1,0,0,0
GO:0070588,0,0,0,0,0,1,0,0,1
GO:0006816,1,0,1,0,0,1,1,0,1
GO:1900077,1,0,0,0,0,0,0,3,0
GO:1900076,1,0,1,0,0,2,0,3,0
GO:0046627,1,0,0,0,0,0,0,3,0
GO:0046626,1,0,1,0,0,2,0,3,0
GO:1990830,2,0,1,0,0,0,1,2,0
GO:1990823,2,0,1,0,0,0,1,2,0
GO:0061077,1,0,0,0,0,0,2,0,1
GO:0042398,1,0,0,0,0,0,0,0,0
GO:0006658,0,0,0,0,0,0,0,0,1
GO:0015914,1,0,0,0,0,1,0,0,0
GO:0015748,2,0,0,0,0,1,2,0,0
GO:0017166,2,0,1,0,0,1,0,0,0
GO:0050859,1,0,0,0,0,0,0,0,0
GO:0050858,3,0,0,0,0,0,2,0,0
GO:0046915,0,0,0,0,0,0,1,0,0
GO:0005384,0,0,0,0,0,0,0,0,1
GO:0000041,0,0,0,0,0,0,1,0,1
GO:0140576,1,0,0,0,0,0,1,0,0
GO:0021675,0,0,0,0,0,3,0,1,0
GO:0021602,0,0,0,0,0,2,0,0,0
GO:0021545,0,0,0,0,0,2,0,0,0
GO:0050795,3,0,2,0,0,0,2,3,0
GO:0051540,0,1,1,0,0,0,1,0,0
GO:0051536,0,1,1,0,0,0,1,0,0
GO:0042575,1,0,0,0,0,0,1,0,0
GO:0001530,0,0,0,0,0,0,0,0,1
GO:0016540,0,0,1,0,0,1,0,0,0
GO:0000038,0,0,0,0,0,1,0,0,1
GO:0043547,1,0,0,0,0,1,1,0,0
GO:0033619,4,1,0,0,0,0,3,0,1
GO:0061053,2,0,1,0,0,2,1,0,1
GO:0033504,0,0,0,0,0,1,0,0,0
GO:0007595,0,0,0,0,0,1,0,0,0
GO:0007589,0,0,1,0,0,1,0,0,0
GO:0001756,1,0,1,0,0,1,0,0,0
GO:0010181,2,0,0,0,0,0,1,0,0
GO:0051057,0,0,0,0,0,0,1,1,2
GO:0046579,0,0,0,0,0,0,1,1,2
GO:0072341,1,0,1,0,0,0,1,0,0
GO:0005542,0,0,1,0,0,0,1,0,0
GO:0042219,0,0,0,0,0,0,0,0,1
GO:0006536,1,0,0,0,0,1,0,0,0
GO:1903846,3,0,0,0,0,1,0,0,0
GO:0090100,3,0,0,0,0,2,0,0,0
GO:0030511,3,0,0,0,0,1,0,0,0
GO:0046539,0,0,0,0,0,0,0,0,1
GO:0097164,0,0,0,0,0,0,0,0,1
GO:0052803,0,0,0,0,0,0,0,0,1
GO:0001692,0,0,0,0,0,0,0,0,1
GO:0140828,2,0,0,0,0,0,0,0,0
GO:0051139,1,0,0,0,0,0,0,0,0
GO:0010668,1,0,1,0,0,0,0,0,0
GO:0007398,1,0,1,0,0,0,0,0,0
GO:0008045,0,0,0,0,0,3,0,0,0
GO:0031954,0,0,0,0,0,1,1,0,0
GO:0031952,0,0,0,0,0,1,1,0,0
GO:0098732,0,0,0,0,0,1,0,0,0
GO:0035601,0,0,0,0,0,1,0,0,0
GO:0019722,3,0,1,0,0,0,2,1,0
GO:0055074,4,0,2,0,0,1,2,1,1
GO:0032469,2,0,2,0,0,0,1,0,0
GO:0006874,4,0,2,0,0,1,2,1,1
GO:1904294,4,0,2,1,0,0,2,0,0
GO:1904292,2,0,0,1,0,0,2,0,0
GO:1904152,1,0,0,0,0,1,0,1,0
GO:1903071,2,0,2,1,0,0,1,0,0
GO:1903069,0,0,0,1,0,0,1,0,0
GO:0070863,1,0,0,0,0,0,0,0,0
GO:0070861,2,0,0,0,0,1,0,1,0
GO:0051561,1,0,0,0,0,2,0,1,1
GO:0051560,0,0,0,0,0,1,0,0,1
GO:0097038,0,0,1,0,0,0,1,0,0
GO:0044233,1,0,1,0,0,0,2,0,0
GO:0044232,1,0,1,0,0,0,2,0,0
GO:0060384,0,0,0,0,0,1,0,0,0
GO:0007416,2,0,3,0,0,2,0,0,0
GO:0005901,1,0,0,0,0,0,3,0,1
GO:0030427,0,0,1,0,0,0,2,2,1
GO:0030426,0,0,1,0,0,0,2,2,1
GO:0061702,1,0,0,0,0,0,1,0,0
GO:2001251,0,0,0,0,0,1,0,0,0
GO:0008417,1,0,0,0,0,0,1,0,0
GO:0009312,6,1,0,0,0,1,3,0,2
GO:0006493,5,1,1,0,0,0,3,0,1
GO:0015931,2,0,2,0,0,1,3,0,0
GO:0006403,0,0,0,0,0,1,0,0,0
GO:0005665,0,0,1,0,0,0,0,0,1
GO:0070742,3,0,0,0,0,0,0,1,1
GO:0051575,1,0,0,0,0,1,0,0,0
GO:2001033,0,1,0,0,0,1,1,0,0
GO:2001032,3,1,0,0,0,1,2,0,0
GO:2000780,0,1,0,0,0,1,1,0,0
GO:2000648,0,1,1,0,0,1,1,0,0
GO:0051851,5,0,1,0,0,1,3,2,1
GO:0045869,0,0,0,0,0,0,0,0,1
GO:0045738,0,1,0,0,0,1,1,0,0
GO:0045091,0,0,0,0,0,0,0,0,1
GO:0043922,0,0,0,0,0,0,0,1,0
GO:0000792,4,0,1,0,0,0,2,0,3
GO:0097517,4,0,0,0,0,3,2,3,0
GO:0042641,4,0,0,0,0,3,2,3,0
GO:0032432,4,0,0,0,0,3,2,3,0
GO:0001725,4,0,0,0,0,3,2,3,0
GO:0070273,2,0,0,0,0,1,1,0,0
GO:0071276,1,0,0,0,0,1,0,0,0
GO:0060395,2,0,1,0,0,2,0,1,0
GO:0046686,1,0,0,0,0,1,0,0,0
GO:0007179,4,0,0,0,0,3,0,0,1
GO:0048475,5,0,0,0,0,0,0,0,0
GO:0030117,5,0,0,0,0,0,0,0,0
GO:0044000,7,2,2,0,0,2,1,0,0
GO:0035891,1,0,0,0,0,0,0,0,0
GO:0019076,1,0,0,0,0,0,0,0,0
GO:0019058,8,2,2,0,0,2,2,0,0
GO:0042826,23,1,1,0,3,2,2,3,2
GO:0042162,1,0,0,1,0,0,0,1,0
GO:0098847,0,0,0,0,0,0,1,0,0
GO:0098505,0,0,0,0,0,0,1,0,0
GO:0043047,0,0,0,0,0,0,1,0,0
GO:0034061,1,1,1,0,0,0,2,0,0
GO:0003964,0,0,0,0,0,0,1,0,0
GO:0003720,0,0,0,0,0,0,1,0,0
GO:2000279,0,0,0,0,0,0,1,0,0
GO:2000278,2,0,0,0,0,0,1,0,0
GO:1905839,0,0,0,0,0,0,1,0,0
GO:1905838,0,0,0,0,0,0,1,0,0
GO:1905778,0,0,0,0,0,0,1,0,0
GO:1905777,0,0,0,0,0,0,1,0,0
GO:1904534,0,0,0,0,0,0,1,0,0
GO:1904533,0,0,0,0,0,0,1,0,0
GO:1904357,0,0,0,0,0,0,1,0,0
GO:1904356,0,0,0,0,0,0,1,0,0
GO:0090657,0,0,0,0,0,0,1,0,0
GO:0061820,0,0,0,0,0,0,1,0,0
GO:0032211,0,0,0,0,0,0,1,0,0
GO:0032210,0,0,0,0,0,0,1,0,0
GO:0032074,0,0,0,0,0,0,2,0,0
GO:0032069,0,0,0,0,0,0,2,0,0
GO:1904814,0,0,0,0,0,1,0,0,0
GO:0071897,4,0,1,0,0,3,1,0,0
GO:0051972,2,0,0,0,0,0,0,0,0
GO:0010833,2,0,0,0,0,0,0,0,0
GO:0008156,0,0,0,0,0,1,0,0,0
GO:0007004,2,0,0,0,0,0,0,0,0
GO:0006278,2,0,0,0,0,0,0,0,0
GO:0044815,2,0,1,0,0,0,2,0,1
GO:0140445,0,0,0,0,0,0,1,0,0
GO:0000782,0,0,0,0,0,0,1,0,0
GO:0000783,0,0,0,0,0,0,2,0,0
GO:0140115,1,0,0,0,0,0,0,0,1
GO:0099587,0,0,0,0,1,0,0,0,1
GO:0098659,0,0,0,0,1,0,0,0,1
GO:0071805,1,0,0,0,0,2,0,1,0
GO:0120162,1,0,0,0,0,1,1,0,0
GO:0120161,1,0,0,0,0,1,1,0,0
GO:0140721,0,0,0,0,0,0,1,0,0
GO:0033119,4,1,0,0,0,3,0,0,1
GO:0004001,1,0,0,0,0,0,0,1,0
GO:2000765,0,0,0,0,0,1,0,0,0
GO:0045948,1,0,0,0,0,1,0,1,0
GO:0006446,1,0,0,0,0,1,1,1,2
GO:0006353,1,0,0,0,0,0,0,0,0
GO:0006367,3,0,1,0,0,2,1,1,0
GO:0006369,1,0,0,0,0,0,0,0,0
GO:0003887,1,1,1,0,0,0,1,0,0
GO:0043023,0,0,0,0,0,0,1,0,0
GO:0070160,4,1,0,0,0,2,5,1,1
GO:0006414,0,0,0,0,0,1,1,0,0
GO:0032007,1,0,0,0,0,0,0,0,0
GO:0032006,3,0,0,1,0,0,1,0,0
GO:1904262,1,0,0,0,0,0,0,1,0
GO:1903432,2,0,0,0,0,0,0,1,0
GO:0062208,0,1,0,0,0,0,0,0,0
GO:0006448,0,0,0,0,0,0,0,0,1
GO:1902283,0,0,0,0,0,1,0,0,0
GO:1900758,0,0,0,0,0,1,0,0,0
GO:1900757,0,0,0,0,0,1,0,0,0
GO:1905818,0,1,0,0,0,1,0,0,0
GO:1903504,0,1,0,0,0,0,0,0,0
GO:1902099,0,1,0,0,0,1,0,0,0
GO:0090266,0,1,0,0,0,0,0,0,0
GO:0090231,0,1,0,0,0,0,0,0,0
GO:0033047,0,1,0,0,0,1,0,0,0
GO:0033045,0,1,0,0,0,1,0,0,0
GO:0030071,0,1,0,0,0,1,0,0,0
GO:0010965,0,1,0,0,0,1,0,0,0
GO:0031461,1,1,1,0,0,2,1,1,2
GO:0005680,1,0,0,0,0,0,1,0,0
GO:0048840,0,0,0,0,0,1,0,0,1
GO:0031214,1,0,0,0,0,0,1,1,2
GO:0070972,2,0,0,0,0,0,1,1,0
GO:0008180,0,0,0,0,0,1,1,0,0
GO:0061133,0,0,0,0,0,0,1,0,0
GO:0016504,0,0,0,0,0,0,1,0,0
GO:0032365,0,0,1,0,0,0,2,0,0
GO:0018205,7,1,0,0,0,1,5,1,3
GO:0016925,3,0,0,0,0,0,1,0,1
GO:0043296,3,2,0,0,0,4,5,1,1
GO:0005923,3,1,0,0,0,2,5,1,1
GO:0140296,1,1,0,0,0,1,1,0,0
GO:0050681,0,0,1,0,0,1,0,0,0
GO:0044390,2,0,0,0,0,0,1,1,0
GO:0032183,1,0,0,0,0,0,0,0,0
GO:0032182,9,2,0,0,0,5,4,0,0
GO:0031624,1,0,0,0,0,0,1,1,0
GO:0017025,1,1,0,0,0,1,1,0,0
GO:1901655,0,0,0,0,0,0,0,1,0
GO:0046685,0,0,0,0,0,0,1,0,2
GO:0034698,1,0,0,0,0,0,0,0,0
GO:0016605,2,0,0,0,0,0,2,0,0
GO:1902635,0,0,0,0,0,1,0,0,0
GO:1902633,0,0,0,0,0,1,0,0,0
GO:1901505,0,0,2,0,0,1,2,0,0
GO:0015932,0,0,1,0,0,0,2,0,0
GO:0005338,0,0,0,0,0,0,1,0,0
GO:1901264,0,0,2,0,0,0,2,0,0
GO:0090050,2,0,0,0,0,0,1,0,0
GO:0071625,3,0,0,0,0,0,1,0,0
GO:0043536,5,1,0,0,0,0,2,1,0
GO:0035580,1,0,0,0,0,0,1,0,0
GO:0050829,2,1,1,0,0,1,4,0,1
GO:0050832,2,0,1,0,0,1,0,0,2
GO:0009620,7,0,1,0,0,1,3,0,2
GO:0048936,1,0,0,0,0,0,0,0,0
GO:0048935,1,0,0,0,0,0,0,0,0
GO:0048934,1,0,0,0,0,0,0,0,0
GO:0007422,1,0,0,0,0,1,0,0,0
GO:0038201,1,0,0,0,0,1,0,0,1
GO:0031932,1,0,0,0,0,1,0,0,1
GO:0098632,8,0,4,0,0,1,5,0,4
GO:0098631,10,0,4,0,0,1,5,0,4
GO:0098641,4,0,4,0,0,1,1,0,3
GO:0008360,0,0,0,0,0,2,0,0,0
GO:0009408,0,0,1,0,0,1,1,1,2
GO:0009266,1,1,1,0,0,1,1,1,2
GO:0008376,1,0,0,0,0,0,2,0,0
GO:0002039,1,0,0,0,0,0,0,0,0
GO:0046677,5,1,0,0,0,0,1,1,0
GO:0071236,2,0,0,0,0,0,0,0,0
GO:0061663,2,0,0,0,0,0,0,0,0
GO:0019788,2,0,0,0,0,0,0,0,0
GO:0019843,2,0,0,0,0,0,0,0,0
GO:0097718,2,0,0,0,0,0,0,0,0
GO:0043130,8,2,0,0,0,5,4,0,0
GO:0019789,2,0,0,0,0,0,0,0,1
GO:0008097,2,0,0,0,0,0,0,0,0
GO:1990000,2,0,0,0,0,0,0,0,1
GO:0072717,2,0,0,0,0,0,0,0,0
GO:0072716,2,0,0,0,0,0,0,0,0
GO:0016505,1,0,0,0,0,0,2,0,0
GO:0008656,1,0,0,0,0,0,2,0,0
GO:0089701,0,1,0,0,1,0,0,0,0
GO:1903055,0,0,0,0,0,2,0,0,0
GO:1903053,0,0,0,0,0,2,0,0,0
GO:0060420,0,0,0,0,0,0,1,1,2
GO:0055021,0,0,0,0,0,0,1,1,2
GO:0042246,0,1,0,0,0,0,2,1,2
GO:0030851,3,0,0,0,0,0,0,1,1
GO:0030223,3,0,0,0,0,0,0,1,1
GO:0034308,0,0,0,0,0,0,1,1,2
GO:0046519,0,0,0,0,0,1,0,1,0
GO:0006670,0,0,0,0,0,1,0,1,0
GO:1901186,0,3,0,0,0,0,1,0,0
GO:0045742,0,3,0,0,0,0,1,0,0
GO:0034112,1,0,0,0,0,3,1,0,0
GO:0034110,1,0,0,0,0,3,1,0,0
GO:0042805,1,0,0,0,0,0,1,0,0
GO:0071216,7,0,0,1,0,2,6,1,1
GO:0071222,2,0,0,1,0,1,3,1,1
GO:0071219,2,0,0,1,0,1,3,1,1
GO:0098742,4,4,0,0,0,1,2,1,2
GO:0007157,0,0,0,0,0,1,0,0,0
GO:0019956,0,0,0,0,0,2,0,0,0
GO:0009396,1,0,0,0,0,0,0,0,0
GO:0046901,1,0,0,0,0,0,0,0,0
GO:0046900,1,0,0,0,0,0,0,0,0
GO:0097305,1,0,0,0,0,1,0,1,0
GO:0035925,4,0,1,0,0,0,2,0,0
GO:0051146,3,0,3,0,0,0,2,1,5
GO:0042692,7,0,3,0,0,0,3,1,5
GO:0048645,2,1,0,0,0,1,0,0,0
GO:0060914,2,1,0,0,0,1,0,0,0
GO:0055007,6,1,4,0,1,0,1,0,3
GO:0035051,6,1,4,0,1,0,1,0,3
GO:0008266,4,0,1,0,0,0,2,0,0
GO:0008187,4,0,1,0,0,0,2,0,0
GO:0050684,16,2,3,0,3,3,4,4,4
GO:0048024,15,2,3,0,3,2,4,4,4
GO:0000381,11,0,1,0,0,1,3,1,4
GO:0050852,4,0,0,0,0,2,1,0,0
GO:0046824,1,0,0,1,0,1,2,0,0
GO:0046822,1,0,0,1,0,2,3,1,2
GO:0061572,0,0,0,0,0,2,0,0,0
GO:0051017,0,0,0,0,0,2,0,0,0
GO:1902743,1,0,0,0,0,2,1,0,0
GO:0010591,1,0,0,0,0,0,1,0,0
GO:1990683,0,0,0,0,0,0,0,0,1
GO:1990166,0,0,0,0,0,0,0,0,1
GO:0097240,1,0,0,0,0,0,0,0,2
GO:0006303,1,1,1,0,0,1,1,0,1
GO:0015125,1,0,0,0,0,0,1,0,0
GO:0005801,2,0,0,0,0,0,1,0,2
GO:0031985,2,0,0,0,0,2,1,0,1
GO:0005797,2,0,0,0,0,1,1,0,1
GO:0060261,2,0,0,0,0,2,1,0,0
GO:0060260,2,0,0,0,0,2,1,0,0
GO:0055001,3,0,3,0,0,0,2,1,6
GO:0030332,0,0,0,0,0,0,1,0,2
GO:0030291,1,0,0,0,0,3,0,0,0
GO:0004653,1,0,0,0,0,0,1,0,0
GO:0071622,1,0,1,1,0,0,0,0,0
GO:0050848,2,0,1,0,0,1,1,1,2
GO:0031254,0,1,0,0,0,0,0,0,1
GO:0001931,0,1,0,0,0,0,0,0,1
GO:0003836,3,1,0,0,0,0,3,0,1
GO:0042339,4,1,0,0,0,0,3,0,1
GO:0019082,5,1,0,0,0,0,3,0,1
GO:0018146,4,1,0,0,0,0,3,0,1
GO:0016266,6,1,1,0,0,0,3,1,1
GO:1903975,0,0,1,1,0,0,0,0,0
GO:0045229,3,1,1,0,0,0,2,0,0
GO:0043062,3,1,1,0,0,0,2,0,0
GO:0030198,3,1,1,0,0,0,2,0,0
GO:0010811,3,0,0,0,0,0,0,0,0
GO:0006337,0,0,0,0,0,0,0,1,0
GO:0043923,4,0,0,0,0,0,1,1,1
GO:0017004,0,0,0,0,0,0,2,0,1
